city,timestamp,temperature,season
New York,2010-06-20,30.93367135120871,summer
New York,2010-06-21,32.91115068801259,summer
New York,2010-06-22,25.15072501334544,summer
New York,2010-06-23,25.628955618446987,summer
New York,2010-06-24,22.60769090356722,summer
New York,2010-06-25,19.92560343119449,summer
New York,2010-06-26,29.920943787081907,summer
New York,2010-06-27,22.7567518305098,summer
New York,2010-06-28,30.60999354530467,summer
New York,2010-06-29,17.652339522292422,summer
New York,2010-06-30,28.008477847235707,summer
New York,2010-07-01,28.572406614166958,summer
New York,2010-07-02,24.52555468581914,summer
New York,2010-07-03,23.06595263841971,summer
New York,2010-07-04,33.48455585147606,summer
New York,2010-07-05,20.963376232163352,summer
New York,2010-07-06,20.68805137817606,summer
New York,2010-07-07,27.520759417923035,summer
New York,2010-07-08,32.69406115983876,summer
New York,2010-07-09,23.277935056964118,summer
New York,2010-07-10,21.41036189790133,summer
New York,2010-07-11,25.69738294969875,summer
New York,2010-07-12,31.166530635827492,summer
New York,2010-07-13,27.77346555153342,summer
New York,2010-07-14,30.85696333527176,summer
New York,2010-07-15,23.436198504524302,summer
New York,2010-07-16,25.25486169058787,summer
New York,2010-07-17,25.45324958495656,summer
New York,2010-07-18,26.381072947500055,summer
New York,2010-07-19,20.75786131161493,summer
New York,2010-07-20,14.553794757101961,summer
New York,2010-07-21,24.369869213868846,summer
New York,2010-07-22,24.624526365050205,summer
New York,2010-07-23,30.210987302558642,summer
New York,2010-07-24,31.845728011174007,summer
New York,2010-07-25,23.05489633121081,summer
New York,2010-07-26,26.806198937336998,summer
New York,2010-07-27,32.46496552930398,summer
New York,2010-07-28,31.337187394790494,summer
New York,2010-07-29,35.65518940793325,summer
New York,2010-07-30,18.234286428232195,summer
New York,2010-07-31,23.8433624442883,summer
New York,2010-08-01,19.532623774413583,summer
New York,2010-08-02,30.369629691803375,summer
New York,2010-08-03,18.359158336012648,summer
New York,2010-08-04,27.01526713443892,summer
New York,2010-08-05,19.984410105205868,summer
New York,2010-08-06,20.18183542030496,summer
New York,2010-08-07,29.006054923566317,summer
New York,2010-08-08,17.746713419904022,summer
New York,2010-08-09,35.8720068279808,summer
New York,2010-08-10,20.086236952048957,summer
New York,2010-08-11,24.33070565903485,summer
New York,2010-08-12,22.597950340450062,summer
New York,2010-08-13,20.768565728713554,summer
New York,2010-08-14,28.087061851204574,summer
New York,2010-08-15,25.179024824951913,summer
New York,2010-08-16,34.46903689712297,summer
New York,2010-08-17,21.121456663329646,summer
New York,2010-08-18,29.90678198103462,summer
New York,2010-08-19,34.3225648466743,summer
New York,2010-08-20,31.062616484760333,summer
New York,2010-08-21,14.932862588421838,summer
New York,2010-08-22,26.149126023815693,summer
New York,2010-08-23,24.44877694435628,summer
New York,2010-08-24,20.73941587536042,summer
New York,2010-08-25,20.921958274861016,summer
New York,2010-08-26,20.446911879169306,summer
New York,2010-08-27,12.682229461447132,summer
New York,2010-08-28,37.51540050559559,summer
New York,2010-08-29,29.03123421419228,summer
New York,2010-08-30,23.392971001022037,summer
New York,2010-08-31,25.62699954365697,summer
New York,2010-09-01,5.011689411564143,autumn
New York,2010-09-02,16.74373703204386,autumn
New York,2010-09-03,17.225179807198437,autumn
New York,2010-09-04,9.459107301993031,autumn
New York,2010-09-05,15.203234604128815,autumn
New York,2010-09-06,14.618435662301007,autumn
New York,2010-09-07,13.631952838445734,autumn
New York,2010-09-08,10.08052759299798,autumn
New York,2010-09-09,17.753113643436592,autumn
New York,2010-09-10,16.89957343300764,autumn
New York,2010-09-11,6.799702861400416,autumn
New York,2010-09-12,26.846810035267932,autumn
New York,2010-09-13,14.632027248363089,autumn
New York,2010-09-14,14.389343360682233,autumn
New York,2010-09-15,7.37977616625305,autumn
New York,2010-09-16,11.486595615484735,autumn
New York,2010-09-17,10.520997083914843,autumn
New York,2010-09-18,18.65576454377503,autumn
New York,2010-09-19,19.32610872493361,autumn
New York,2010-09-20,22.156331787260914,autumn
New York,2010-09-21,10.863270408266871,autumn
New York,2010-09-22,9.008032430027026,autumn
New York,2010-09-23,13.541738827727954,autumn
New York,2010-09-24,16.47018023580573,autumn
New York,2010-09-25,11.926786315560518,autumn
New York,2010-09-26,14.721312797916442,autumn
New York,2010-09-27,14.57288260539264,autumn
New York,2010-09-28,20.739342273970404,autumn
New York,2010-09-29,20.809457281675673,autumn
New York,2010-09-30,21.814371076871325,autumn
New York,2010-10-01,20.804531647085714,autumn
New York,2010-10-02,13.945742885779874,autumn
New York,2010-10-03,16.521411393360566,autumn
New York,2010-10-04,12.249532035933704,autumn
New York,2010-10-05,11.446251441325867,autumn
New York,2010-10-06,22.423000348900423,autumn
New York,2010-10-07,9.120948213685132,autumn
New York,2010-10-08,15.456099863875094,autumn
New York,2010-10-09,18.418210377040744,autumn
New York,2010-10-10,27.00431071013576,autumn
New York,2010-10-11,13.126628306580962,autumn
New York,2010-10-12,16.302830797645587,autumn
New York,2010-10-13,15.702554776786522,autumn
New York,2010-10-14,17.165046998514136,autumn
New York,2010-10-15,14.943677031337891,autumn
New York,2010-10-16,17.517984316884345,autumn
New York,2010-10-17,11.295754271798685,autumn
New York,2010-10-18,8.487256421179312,autumn
New York,2010-10-19,13.64920074794172,autumn
New York,2010-10-20,12.04571474825933,autumn
New York,2010-10-21,8.064529247355686,autumn
New York,2010-10-22,17.75384002449512,autumn
New York,2010-10-23,17.308495669330004,autumn
New York,2010-10-24,19.63403319657356,autumn
New York,2010-10-25,22.132321081103726,autumn
New York,2010-10-26,13.653270244024732,autumn
New York,2010-10-27,8.851347218529078,autumn
New York,2010-10-28,9.201410445700684,autumn
New York,2010-10-29,17.34438773471864,autumn
New York,2010-10-30,13.51260802709563,autumn
New York,2010-10-31,20.629705019379013,autumn
New York,2010-11-01,11.219529614438622,autumn
New York,2010-11-02,3.0759169951032073,autumn
New York,2010-11-03,14.790092733260192,autumn
New York,2010-11-04,15.804450589077202,autumn
New York,2010-11-05,7.289571192224496,autumn
New York,2010-11-06,26.12120444086625,autumn
New York,2010-11-07,23.822675879370628,autumn
New York,2010-11-08,11.072435290542055,autumn
New York,2010-11-09,15.018713887132547,autumn
New York,2010-11-10,14.582094308542358,autumn
New York,2010-11-11,8.698397734327989,autumn
New York,2010-11-12,10.32976289134513,autumn
New York,2010-11-13,12.570505190183566,autumn
New York,2010-11-14,18.23430403181795,autumn
New York,2010-11-15,16.541793986485796,autumn
New York,2010-11-16,21.420512497419246,autumn
New York,2010-11-17,15.598467819273184,autumn
New York,2010-11-18,21.091065026434535,autumn
New York,2010-11-19,16.693359326049745,autumn
New York,2010-11-20,21.32764521587663,autumn
New York,2010-11-21,15.905213270298866,autumn
New York,2010-11-22,12.896187870962786,autumn
New York,2010-11-23,13.051163705801493,autumn
New York,2010-11-24,18.1771347169862,autumn
New York,2010-11-25,18.104184029957988,autumn
New York,2010-11-26,12.811076730911978,autumn
New York,2010-11-27,20.962238394372235,autumn
New York,2010-11-28,9.332213147918637,autumn
New York,2010-11-29,12.854346025524373,autumn
New York,2010-11-30,16.721952061061707,autumn
New York,2010-12-01,-13.331564884705783,winter
New York,2010-12-02,-7.88687303308779,winter
New York,2010-12-03,-0.5099628157635337,winter
New York,2010-12-04,-2.3314527410212467,winter
New York,2010-12-05,-2.733289481218144,winter
New York,2010-12-06,13.30954387365326,winter
New York,2010-12-07,2.641895563311653,winter
New York,2010-12-08,2.514743194668107,winter
New York,2010-12-09,-1.5576710183425786,winter
New York,2010-12-10,0.008852273902882107,winter
New York,2010-12-11,-0.8404247086732626,winter
New York,2010-12-12,4.648944479976045,winter
New York,2010-12-13,-0.6406279216056969,winter
New York,2010-12-14,-0.6027264606022777,winter
New York,2010-12-15,-2.8623121069659536,winter
New York,2010-12-16,-4.482492383725157,winter
New York,2010-12-17,-7.431759609423637,winter
New York,2010-12-18,4.724959662910184,winter
New York,2010-12-19,-4.8610583998383685,winter
New York,2010-12-20,-8.564265476758015,winter
New York,2010-12-21,1.8116632500714096,winter
New York,2010-12-22,-5.49047412674584,winter
New York,2010-12-23,-10.574965134900136,winter
New York,2010-12-24,16.424619931096125,winter
New York,2010-12-25,-3.445211742192903,winter
New York,2010-12-26,-5.601362092181525,winter
New York,2010-12-27,-0.37961442020467995,winter
New York,2010-12-28,-1.958526002810834,winter
New York,2010-12-29,7.319203994439565,winter
New York,2010-12-30,-0.8309631455949347,winter
New York,2010-12-31,-0.8977365292553148,winter
New York,2011-01-01,-0.8381185429245568,winter
New York,2011-01-02,9.043371683579677,winter
New York,2011-01-03,-4.485515062265596,winter
New York,2011-01-04,7.592349003662646,winter
New York,2011-01-05,-1.2187003981957738,winter
New York,2011-01-06,-6.402260311669813,winter
New York,2011-01-07,-1.2804246829817023,winter
New York,2011-01-08,-3.040889677984915,winter
New York,2011-01-09,0.584543574614451,winter
New York,2011-01-10,-3.2711727987254213,winter
New York,2011-01-11,1.6754376734910084,winter
New York,2011-01-12,-0.7611112846868757,winter
New York,2011-01-13,4.532068397894712,winter
New York,2011-01-14,-10.928140863627682,winter
New York,2011-01-15,-2.2476971866807833,winter
New York,2011-01-16,5.080524374649318,winter
New York,2011-01-17,-0.34282192133249906,winter
New York,2011-01-18,2.278203868729213,winter
New York,2011-01-19,9.756599237204517,winter
New York,2011-01-20,-10.649753578511747,winter
New York,2011-01-21,-2.244920572872433,winter
New York,2011-01-22,-4.495241476936869,winter
New York,2011-01-23,5.409236176421198,winter
New York,2011-01-24,1.7965055331612079,winter
New York,2011-01-25,-10.807265576978416,winter
New York,2011-01-26,14.287928457137308,winter
New York,2011-01-27,-2.7066621388115655,winter
New York,2011-01-28,5.059038594835183,winter
New York,2011-01-29,-9.708105333270261,winter
New York,2011-01-30,-1.2298219829415056,winter
New York,2011-01-31,4.210743458260419,winter
New York,2011-02-01,-3.004008362857635,winter
New York,2011-02-02,2.5005302074209035,winter
New York,2011-02-03,5.553607741456522,winter
New York,2011-02-04,7.280559647430139,winter
New York,2011-02-05,3.2827439128764273,winter
New York,2011-02-06,-1.7565400283997206,winter
New York,2011-02-07,-0.7411697383885564,winter
New York,2011-02-08,-3.2055786702233284,winter
New York,2011-02-09,-2.699531742829679,winter
New York,2011-02-10,-1.9375926351441497,winter
New York,2011-02-11,-13.211701084298808,winter
New York,2011-02-12,-1.7943310763664824,winter
New York,2011-02-13,-6.31970422238715,winter
New York,2011-02-14,-5.334741774597172,winter
New York,2011-02-15,10.412218393618978,winter
New York,2011-02-16,-1.6127840168565188,winter
New York,2011-02-17,6.208810166194615,winter
New York,2011-02-18,-0.38696907919482937,winter
New York,2011-02-19,-4.939427928926221,winter
New York,2011-02-20,4.898643205342209,winter
New York,2011-02-21,-6.932926565712019,winter
New York,2011-02-22,-4.599140025645692,winter
New York,2011-02-23,7.475975788581303,winter
New York,2011-02-24,2.540850672051705,winter
New York,2011-02-25,0.407190474284858,winter
New York,2011-02-26,-0.5879028086654113,winter
New York,2011-02-27,4.395217951254839,winter
New York,2011-02-28,-1.362418350984767,winter
New York,2011-03-01,12.206051444012347,spring
New York,2011-03-02,16.05758807202156,spring
New York,2011-03-03,13.20811547945086,spring
New York,2011-03-04,8.642675663212435,spring
New York,2011-03-05,3.713607617970217,spring
New York,2011-03-06,13.210787838413589,spring
New York,2011-03-07,15.979419838645557,spring
New York,2011-03-08,4.0507001037870864,spring
New York,2011-03-09,4.117667403829283,spring
New York,2011-03-10,15.361383053116652,spring
New York,2011-03-11,11.945899343307522,spring
New York,2011-03-12,4.821154861106589,spring
New York,2011-03-13,14.038664063727179,spring
New York,2011-03-14,13.278330715399493,spring
New York,2011-03-15,11.881442539224567,spring
New York,2011-03-16,10.780769684837209,spring
New York,2011-03-17,8.00977691205205,spring
New York,2011-03-18,10.092855496483068,spring
New York,2011-03-19,16.35708930526808,spring
New York,2011-03-20,11.8085849723261,spring
New York,2011-03-21,8.606098967711604,spring
New York,2011-03-22,9.18006024158074,spring
New York,2011-03-23,-0.9465653232882043,spring
New York,2011-03-24,11.442643771386171,spring
New York,2011-03-25,4.363210004595813,spring
New York,2011-03-26,20.512610528475776,spring
New York,2011-03-27,7.9742328710337205,spring
New York,2011-03-28,-1.5065432238203091,spring
New York,2011-03-29,8.428011017534477,spring
New York,2011-03-30,14.04344741828318,spring
New York,2011-03-31,7.549429511217807,spring
New York,2011-04-01,8.955420391381612,spring
New York,2011-04-02,0.9110689741341649,spring
New York,2011-04-03,9.73634836241595,spring
New York,2011-04-04,0.7193713666862522,spring
New York,2011-04-05,-1.5250978180970165,spring
New York,2011-04-06,7.018046462027729,spring
New York,2011-04-07,8.594209057684553,spring
New York,2011-04-08,6.310863715458968,spring
New York,2011-04-09,11.630287327384707,spring
New York,2011-04-10,14.956492561320301,spring
New York,2011-04-11,9.511970062387201,spring
New York,2011-04-12,13.628764313334518,spring
New York,2011-04-13,6.600135293548032,spring
New York,2011-04-14,11.974531877618965,spring
New York,2011-04-15,17.77700648401625,spring
New York,2011-04-16,15.990149742610441,spring
New York,2011-04-17,14.376366997298057,spring
New York,2011-04-18,7.398265090262884,spring
New York,2011-04-19,3.6801942540052313,spring
New York,2011-04-20,9.221494420139233,spring
New York,2011-04-21,10.719379646991058,spring
New York,2011-04-22,9.047437464555138,spring
New York,2011-04-23,8.189763571717652,spring
New York,2011-04-24,-0.7750390840693289,spring
New York,2011-04-25,8.148157428330565,spring
New York,2011-04-26,9.03983844087905,spring
New York,2011-04-27,14.763947230400793,spring
New York,2011-04-28,14.705780129945698,spring
New York,2011-04-29,1.8161430779873589,spring
New York,2011-04-30,11.251290033895092,spring
New York,2011-05-01,12.03825622038609,spring
New York,2011-05-02,9.510950581885176,spring
New York,2011-05-03,5.819971837579876,spring
New York,2011-05-04,8.689546672092543,spring
New York,2011-05-05,8.959386612773105,spring
New York,2011-05-06,17.302810046766684,spring
New York,2011-05-07,9.400775615917238,spring
New York,2011-05-08,2.814461196271841,spring
New York,2011-05-09,11.704355669365402,spring
New York,2011-05-10,2.121200955212801,spring
New York,2011-05-11,7.38541803962743,spring
New York,2011-05-12,16.232656068270195,spring
New York,2011-05-13,22.402122168699602,spring
New York,2011-05-14,0.07609114029966224,spring
New York,2011-05-15,11.835757836276318,spring
New York,2011-05-16,12.576033225285789,spring
New York,2011-05-17,13.720969120459163,spring
New York,2011-05-18,9.923983392254664,spring
New York,2011-05-19,12.901014970377688,spring
New York,2011-05-20,10.446237756072458,spring
New York,2011-05-21,12.162448487697471,spring
New York,2011-05-22,5.246729870170829,spring
New York,2011-05-23,20.353294537769447,spring
New York,2011-05-24,13.859923910846321,spring
New York,2011-05-25,14.915270343317816,spring
New York,2011-05-26,6.492248373190159,spring
New York,2011-05-27,-1.5397052691917001,spring
New York,2011-05-28,9.101117379364958,spring
New York,2011-05-29,12.255058368094897,spring
New York,2011-05-30,9.765832803981263,spring
New York,2011-05-31,15.440728238967804,spring
New York,2011-06-01,26.78373188045037,summer
New York,2011-06-02,21.711240338669366,summer
New York,2011-06-03,15.068851026733082,summer
New York,2011-06-04,25.516157486749908,summer
New York,2011-06-05,24.11669757044557,summer
New York,2011-06-06,30.84668683465383,summer
New York,2011-06-07,30.11569154149881,summer
New York,2011-06-08,28.234659486412383,summer
New York,2011-06-09,32.048656967290185,summer
New York,2011-06-10,14.29413267908412,summer
New York,2011-06-11,23.774173854357645,summer
New York,2011-06-12,25.7732267552075,summer
New York,2011-06-13,21.797062657093285,summer
New York,2011-06-14,19.14082817083537,summer
New York,2011-06-15,16.702997097106824,summer
New York,2011-06-16,25.274450909547124,summer
New York,2011-06-17,24.737928716244546,summer
New York,2011-06-18,17.997900630018776,summer
New York,2011-06-19,22.932233990141157,summer
New York,2011-06-20,21.186139464808488,summer
New York,2011-06-21,23.27951410188992,summer
New York,2011-06-22,15.772072069371902,summer
New York,2011-06-23,15.14170680269431,summer
New York,2011-06-24,19.234180630752522,summer
New York,2011-06-25,16.11249990898151,summer
New York,2011-06-26,22.00249888227977,summer
New York,2011-06-27,27.170149691007254,summer
New York,2011-06-28,15.747202168925861,summer
New York,2011-06-29,20.27213159496363,summer
New York,2011-06-30,14.598757815429003,summer
New York,2011-07-01,27.238450904734165,summer
New York,2011-07-02,22.597166364173574,summer
New York,2011-07-03,34.62020773646418,summer
New York,2011-07-04,25.599933656373345,summer
New York,2011-07-05,26.03318676667333,summer
New York,2011-07-06,30.91449560503528,summer
New York,2011-07-07,23.63462180176853,summer
New York,2011-07-08,24.677002730327217,summer
New York,2011-07-09,19.11750688909511,summer
New York,2011-07-10,21.694029050463783,summer
New York,2011-07-11,26.04114121550152,summer
New York,2011-07-12,23.581773908856484,summer
New York,2011-07-13,23.21586546572358,summer
New York,2011-07-14,20.20950952424482,summer
New York,2011-07-15,25.70600545575766,summer
New York,2011-07-16,20.59392035820362,summer
New York,2011-07-17,25.97747024218532,summer
New York,2011-07-18,27.711019964897957,summer
New York,2011-07-19,26.964862325566155,summer
New York,2011-07-20,27.963258607986052,summer
New York,2011-07-21,22.932423750717327,summer
New York,2011-07-22,28.471698158776363,summer
New York,2011-07-23,26.687169903761916,summer
New York,2011-07-24,22.210394863942447,summer
New York,2011-07-25,23.53077014083566,summer
New York,2011-07-26,23.77205960609807,summer
New York,2011-07-27,21.001578307225447,summer
New York,2011-07-28,21.82188423730399,summer
New York,2011-07-29,26.711097490782265,summer
New York,2011-07-30,21.792407781270633,summer
New York,2011-07-31,33.10817825169232,summer
New York,2011-08-01,20.936689353416007,summer
New York,2011-08-02,24.079093715341557,summer
New York,2011-08-03,27.260853566507837,summer
New York,2011-08-04,18.472498571044735,summer
New York,2011-08-05,26.356506951613976,summer
New York,2011-08-06,27.364805856502716,summer
New York,2011-08-07,14.378788650663772,summer
New York,2011-08-08,27.301917690384776,summer
New York,2011-08-09,25.607945723315876,summer
New York,2011-08-10,21.110001581597665,summer
New York,2011-08-11,22.341563870836744,summer
New York,2011-08-12,28.32282767112991,summer
New York,2011-08-13,26.9923542876409,summer
New York,2011-08-14,22.363323495719488,summer
New York,2011-08-15,18.939298580507412,summer
New York,2011-08-16,22.16838135530325,summer
New York,2011-08-17,29.34343330059831,summer
New York,2011-08-18,25.154014594503206,summer
New York,2011-08-19,32.613187305735046,summer
New York,2011-08-20,32.71921764193819,summer
New York,2011-08-21,30.432364472716003,summer
New York,2011-08-22,23.92541489112111,summer
New York,2011-08-23,17.809674675673246,summer
New York,2011-08-24,33.566805209169445,summer
New York,2011-08-25,21.92372540340597,summer
New York,2011-08-26,25.528108885843636,summer
New York,2011-08-27,23.970989613955485,summer
New York,2011-08-28,24.493583879536626,summer
New York,2011-08-29,23.24179896067033,summer
New York,2011-08-30,28.59716612653406,summer
New York,2011-08-31,13.144648848852897,summer
New York,2011-09-01,14.571981899234904,autumn
New York,2011-09-02,16.562389698180393,autumn
New York,2011-09-03,22.095705819590773,autumn
New York,2011-09-04,19.672149074109925,autumn
New York,2011-09-05,12.016536741343414,autumn
New York,2011-09-06,7.640949200275954,autumn
New York,2011-09-07,13.457066564494221,autumn
New York,2011-09-08,7.518326937119603,autumn
New York,2011-09-09,16.767431856722645,autumn
New York,2011-09-10,19.103156652185508,autumn
New York,2011-09-11,18.223478684551612,autumn
New York,2011-09-12,20.016189704613268,autumn
New York,2011-09-13,11.35369144389669,autumn
New York,2011-09-14,15.145816542619215,autumn
New York,2011-09-15,15.507080566671352,autumn
New York,2011-09-16,12.673413767307933,autumn
New York,2011-09-17,16.902472093462574,autumn
New York,2011-09-18,15.894895561335098,autumn
New York,2011-09-19,8.10098778075813,autumn
New York,2011-09-20,12.485027739414068,autumn
New York,2011-09-21,20.432106208803972,autumn
New York,2011-09-22,16.55905625520145,autumn
New York,2011-09-23,19.845797375275296,autumn
New York,2011-09-24,14.166099631668182,autumn
New York,2011-09-25,14.283362283615803,autumn
New York,2011-09-26,19.32952231962979,autumn
New York,2011-09-27,12.891528437850793,autumn
New York,2011-09-28,12.876385984912277,autumn
New York,2011-09-29,23.29295761043251,autumn
New York,2011-09-30,16.05881816084819,autumn
New York,2011-10-01,17.404618397408623,autumn
New York,2011-10-02,15.593739190917045,autumn
New York,2011-10-03,12.277580078071505,autumn
New York,2011-10-04,16.867624143148134,autumn
New York,2011-10-05,16.913279329164475,autumn
New York,2011-10-06,20.89311588199298,autumn
New York,2011-10-07,13.20813174844898,autumn
New York,2011-10-08,6.727214940515809,autumn
New York,2011-10-09,16.040981333735512,autumn
New York,2011-10-10,14.93048110063677,autumn
New York,2011-10-11,9.4571553257924,autumn
New York,2011-10-12,22.934255573401046,autumn
New York,2011-10-13,15.093238212990762,autumn
